PROGRAMA,CONVENIO,CONVOCATORIA,ANIO,ID BENEFICIO,CC TI BENEFICIARIO,NOMBRES,APELLIDOS,EMAIL,CODIGO DEPARTAMENTO,DEPARTAMENTO DE RESIDENCIA,CODIGO DEL MUNICIPIO,CIUDAD DE RESIDENCIA,ESTRATO,GENERO,NIVEL DE PROGRAMA,TIPO INSTITUCION,CODIGO DEPARTAMENTO IE,DEPARTAMENTO IE,CODIGO CIUDAD IE,CIUDAD IE,NOMBRE IE,CODIGO IE,PROGRAMA ACADEMICO,TIPO PROGRAMA,MONTO_COMPROMETIDO,NATURALEZA INSTITUCION,MODALIDAD PROGRAMA,ESTADO,OBSERVACIONES,META,FECHA ACTUALIZACION,CODIGO MUNICIPIO RESIDENCIA,CODIGO MUNICIPIO IE,FECHA_VIGENCIA
,CONTRATO 666 DE 2015,2016-2,2016,,,,,,8,ATLANTICO,8001,BARRANQUILLA,2,F,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,CENTRO DE EDUCACION BASICA Y MEDIA #089,10400,31/12/2016,8001,11001,31/12/2016
,CONTRATO 666 DE 2015,2016-2,2016,,,,,,8,ATLANTICO,8758,SOLEDAD,1,F,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,INSTITUTO LUIS SANCHEZ PORTO,10400,31/12/2016,8758,11001,31/12/2016
,CONTRATO 666 DE 2015,2017-2,2017,,,,,,8,ATLANTICO,8685,SANTO TOMAS,1,F,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,INSTITUCION EDUCATIVA TECNICA AGROINDUSTRIAL ORIENTAL,7500,31/12/2017,8685,11001,31/12/2017
,CONTRATO 666 DE 2015,2016-2,2016,,,,,,8,ATLANTICO,8001,BARRANQUILLA,2,F,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,COLEGIO JORGE N. ABELLO,10400,31/12/2016,8001,11001,31/12/2016
,CONTRATO 666 DE 2015,2016-2,2016,,,,,,8,ATLANTICO,8001,BARRANQUILLA,2,F,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,COLEGIO JORGE N. ABELLO,10400,31/12/2016,8001,11001,31/12/2016
,CONTRATO 666 DE 2015,2016-2,2016,,,,,,8,ATLANTICO,8001,BARRANQUILLA,2,F,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,COLEGIO COMFAMILIAR DEL ATLANTICO,10400,31/12/2016,8001,11001,31/12/2016
,CONTRATO 560 DE 2014,2014-2,2014,,,,,,8,ATLANTICO,8758,SOLEDAD,2,M,VOCACIONAL,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,FUNDACION ALBERTO MERANI,800.055.691-8,HACIATI,OTROS,"155641,82",S_I,VIRTUAL,ACTIVO,IE Politecnico,10400,31/12/2014,8758,0,31/12/2014
,CONTRATO 560 DE 2014,2014-2,2014,,,,,,8,ATLANTICO,8758,SOLEDAD,2,M,VOCACIONAL,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,FUNDACION ALBERTO MERANI,800.055.691-8,HACIATI,OTROS,"155641,82",S_I,VIRTUAL,ACTIVO,IE Politecnico,10400,31/12/2014,8758,0,31/12/2014
,FONDO 534,2012-2,2012,,,,,,8,ATLANTICO,8001,BARRANQUILLA,2,M,UNIVERSITARIO,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,CORPORACION UNIVERSITARIA AMERICANA,9119,INGENIERIA DE SISTEMAS,TI,"14685391,63",S_I,PRESENCIAL,ACTIVO,SIN ACTUALIZAR DATOS ESTUDIANTE,10400,31/12/2012,8001,0,31/12/2012
,FONDO 432,2015-1,2015,,,,,,8,ATLANTICO,8758,SOLEDAD,4,M,TECNICO INFORMAL,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,Global Knowledge,830107741-1,PROJECT MANAGEMENT PROFESSIONAL (PMP) - ENFASIS: INFORMATION TECHNOLOGY,TI,3736239,S_I,PRESENCIAL,ACTIVO,EN PROCESO DE FORMACION Y/O CERTIFICACION,10400,31/12/2015,8758,0,31/12/2015
,ALIANZA 665,2016-2,2016,,,,,,8,ATLANTICO,8001,BARRANQUILLA,1,M,UNIVERSITARIO,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,UNIVERSIDAD SIMON BOLIVAR,2805,INGENIERIA DE SISTEMAS,TI,"26156240,72",S_I,PRESENCIAL,ACTIVO,En proceso de estudio,10400,31/12/2016,8001,0,31/12/2016
,CONTRATO 666 DE 2015,2017-1,2017,,,,,,8,ATLANTICO,8001,BARRANQUILLA,2,F,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,INSTITUTO LAS FLORES,7500,31/12/2017,8001,11001,31/12/2017
,ALIANZA 665,2017-1,2017,,,,,,8,ATLANTICO,8001,BARRANQUILLA,3,M,UNIVERSITARIO,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,FUNDACION UNIVERSIDAD DEL NORTE,1713,INGENIERIA DE SISTEMAS Y COMPUTACION,TI,"54232089,92",S_I,PRESENCIAL,ACTIVO,,7500,31/12/2017,8001,0,31/12/2017
,FONDO 426,2016-1,2016,,,,,,8,ATLANTICO,8001,BARRANQUILLA,4,M,TECNICO INFORMAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,CERTIFIED BIG DATA ENGINEER,TI,5756720,S_I,PRESENCIAL,ACTIVO,EN PROCESO DE FORMACION Y/O CERTIFICACION,10400,31/12/2016,8001,11001,31/12/2016
,FONDO 432,2014-2,2014,,,,,,8,ATLANTICO,8001,BARRANQUILLA,5,F,TECNICO INFORMAL,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,ZAITA S.A.S,900537986-7,ITIL FOUNDATION V3 - 2011,TI,1120000,S_I,PRESENCIAL,ACTIVO,CONDONADO CON RESOLUSI�N,10400,31/12/2014,8001,0,31/12/2014
,CONTRATO 666 DE 2015,2017-2,2017,,,,,,8,ATLANTICO,8758,SOLEDAD,3,F,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,CENTRO EDUCATIVO DEL SABER,7500,31/12/2017,8758,11001,31/12/2017
,CONTRATO 666 DE 2015,2017-2,2017,,,,,,8,ATLANTICO,8758,SOLEDAD,3,F,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,CENTRO EDUCATIVO DEL SABER,7500,31/12/2017,8758,11001,31/12/2017
,CONTRATO 560 DE 2014,2014-2,2014,,,,,,8,ATLANTICO,8001,BARRANQUILLA,2,M,VOCACIONAL,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,FUNDACION ALBERTO MERANI,800.055.691-8,HACIATI,OTROS,"155641,82",S_I,VIRTUAL,ACTIVO,Colegio La Caridad Del Cobre,10400,31/12/2014,8001,0,31/12/2014
,CONTRATO 666 DE 2015,2017-1,2017,,,,,,8,ATLANTICO,8573,PUERTO COLOMBIA,2,F,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,COLEGIO BRITANICO INTERNACIONAL,7500,31/12/2017,8573,11001,31/12/2017
,FONDO 534,2014-1,2014,,,,,,8,ATLANTICO,8433,MALAMBO,3,F,TECNOLOGIA,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,CORPORACION UNIVERSITARIA EMPRESARIAL DE SALAMANCA,2836,TECNOLOGIA EN DESARROLLO DE SOFTWARE,TI,"10031924,73",S_I,PRESENCIAL,ACTIVO,SIN ACTUALIZAR DATOS ESTUDIANTE,10400,31/12/2014,8433,0,31/12/2014
,CONTRATO 666 DE 2015,2017-1,2017,,,,,,8,ATLANTICO,8001,BARRANQUILLA,1,M,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,INSTITUTO ALEXANDER VON HUMBOLDT,7500,31/12/2017,8001,11001,31/12/2017
,CONTRATO 560 DE 2014,2014-2,2014,,,,,,8,ATLANTICO,8001,BARRANQUILLA,2,F,VOCACIONAL,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,FUNDACION ALBERTO MERANI,800.055.691-8,HACIATI,OTROS,"155641,82",S_I,VIRTUAL,ACTIVO,Colegio Santa Rosa De Lima,10400,31/12/2014,8001,0,31/12/2014
,CONTRATO 560 DE 2014,2014-2,2014,,,,,,8,ATLANTICO,8001,BARRANQUILLA,2,F,VOCACIONAL,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,FUNDACION ALBERTO MERANI,800.055.691-8,HACIATI,OTROS,"155641,82",S_I,VIRTUAL,ACTIVO,Colegio Santa Rosa De Lima,10400,31/12/2014,8001,0,31/12/2014
,CONTRATO 560 DE 2014,2014-2,2014,,,,,,8,ATLANTICO,8001,BARRANQUILLA,2,F,VOCACIONAL,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,FUNDACION ALBERTO MERANI,800.055.691-8,HACIATI,OTROS,"155641,82",S_I,VIRTUAL,ACTIVO,Colegio Santa Rosa De Lima,10400,31/12/2014,8001,0,31/12/2014
,CONTRATO 560 DE 2014,2014-2,2014,,,,,,8,ATLANTICO,8001,BARRANQUILLA,2,F,VOCACIONAL,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,FUNDACION ALBERTO MERANI,800.055.691-8,HACIATI,OTROS,"155641,82",S_I,VIRTUAL,ACTIVO,Colegio Santa Rosa De Lima,10400,31/12/2014,8001,0,31/12/2014
,CONTRATO 560 DE 2014,2014-2,2014,,,,,,8,ATLANTICO,8001,BARRANQUILLA,2,F,VOCACIONAL,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,FUNDACION ALBERTO MERANI,800.055.691-8,HACIATI,OTROS,"155641,82",S_I,VIRTUAL,ACTIVO,Colegio Santa Rosa De Lima,10400,31/12/2014,8001,0,31/12/2014
,CONTRATO 560 DE 2014,2014-2,2014,,,,,,8,ATLANTICO,8001,BARRANQUILLA,2,F,VOCACIONAL,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,FUNDACION ALBERTO MERANI,800.055.691-8,HACIATI,OTROS,"155641,82",S_I,VIRTUAL,ACTIVO,Colegio Santa Rosa De Lima,10400,31/12/2014,8001,0,31/12/2014
,CONTRATO 560 DE 2014,2014-2,2014,,,,,,8,ATLANTICO,8001,BARRANQUILLA,2,F,VOCACIONAL,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,FUNDACION ALBERTO MERANI,800.055.691-8,HACIATI,OTROS,"155641,82",S_I,VIRTUAL,ACTIVO,Colegio Santa Rosa De Lima,10400,31/12/2014,8001,0,31/12/2014
,CONTRATO 560 DE 2014,2014-2,2014,,,,,,8,ATLANTICO,8001,BARRANQUILLA,2,F,VOCACIONAL,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,FUNDACION ALBERTO MERANI,800.055.691-8,HACIATI,OTROS,"155641,82",S_I,VIRTUAL,ACTIVO,Colegio Santa Rosa De Lima,10400,31/12/2014,8001,0,31/12/2014
,CONTRATO 560 DE 2014,2014-2,2014,,,,,,8,ATLANTICO,8001,BARRANQUILLA,2,F,VOCACIONAL,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,FUNDACION ALBERTO MERANI,800.055.691-8,HACIATI,OTROS,"155641,82",S_I,VIRTUAL,ACTIVO,Colegio Santa Rosa De Lima,10400,31/12/2014,8001,0,31/12/2014
,CONTRATO 560 DE 2014,2014-2,2014,,,,,,8,ATLANTICO,8001,BARRANQUILLA,2,F,VOCACIONAL,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,FUNDACION ALBERTO MERANI,800.055.691-8,HACIATI,OTROS,"155641,82",S_I,VIRTUAL,ACTIVO,Colegio Santa Rosa De Lima,10400,31/12/2014,8001,0,31/12/2014
,CONTRATO 560 DE 2014,2014-2,2014,,,,,,8,ATLANTICO,8001,BARRANQUILLA,2,F,VOCACIONAL,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,FUNDACION ALBERTO MERANI,800.055.691-8,HACIATI,OTROS,"155641,82",S_I,VIRTUAL,ACTIVO,Colegio Santa Rosa De Lima,10400,31/12/2014,8001,0,31/12/2014
,CONTRATO 560 DE 2014,2014-2,2014,,,,,,8,ATLANTICO,8001,BARRANQUILLA,2,F,VOCACIONAL,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,FUNDACION ALBERTO MERANI,800.055.691-8,HACIATI,OTROS,"155641,82",S_I,VIRTUAL,ACTIVO,Colegio Santa Rosa De Lima,10400,31/12/2014,8001,0,31/12/2014
,CONTRATO 560 DE 2014,2014-2,2014,,,,,,8,ATLANTICO,8001,BARRANQUILLA,2,F,VOCACIONAL,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,FUNDACION ALBERTO MERANI,800.055.691-8,HACIATI,OTROS,"155641,82",S_I,VIRTUAL,ACTIVO,Colegio Santa Rosa De Lima,10400,31/12/2014,8001,0,31/12/2014
,FONDO 432,2014-2,2014,,,,,,8,ATLANTICO,8001,BARRANQUILLA,3,M,TECNICO INFORMAL,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,Software Ingeneering on time S.A.S. (SEONTI),900432652-0,SCRUM MASTER CERTIFIED (ESMC),TI,1566000,S_I,PRESENCIAL,ACTIVO,CONDONADO CON RESOLUSI�N,10400,31/12/2014,8001,0,31/12/2014
,FONDO 432,2014-2,2014,,,,,,8,ATLANTICO,8001,BARRANQUILLA,3,M,TECNICO INFORMAL,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,Software Ingeneering on time S.A.S. (SEONTI),900432652-0,SCRUM MASTER CERTIFIED (ESMC),TI,1566000,S_I,PRESENCIAL,ACTIVO,CONDONADO CON RESOLUSI�N,10400,31/12/2014,8001,0,31/12/2014
,FONDO 432,2014-2,2014,,,,,,8,ATLANTICO,8001,BARRANQUILLA,3,M,TECNICO INFORMAL,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,Software Ingeneering on time S.A.S. (SEONTI),900432652-0,SCRUM MASTER CERTIFIED (ESMC),TI,1566000,S_I,PRESENCIAL,ACTIVO,CONDONADO CON RESOLUSI�N,10400,31/12/2014,8001,0,31/12/2014
,FONDO 432,2014-2,2014,,,,,,8,ATLANTICO,8001,BARRANQUILLA,3,M,TECNICO INFORMAL,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,Software Ingeneering on time S.A.S. (SEONTI),900432652-0,SCRUM MASTER CERTIFIED (ESMC),TI,1566000,S_I,PRESENCIAL,ACTIVO,CONDONADO CON RESOLUSI�N,10400,31/12/2014,8001,0,31/12/2014
,FONDO 432,2014-2,2014,,,,,,8,ATLANTICO,8001,BARRANQUILLA,3,M,TECNICO INFORMAL,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,Software Ingeneering on time S.A.S. (SEONTI),900432652-0,SCRUM MASTER CERTIFIED (ESMC),TI,1566000,S_I,PRESENCIAL,ACTIVO,CONDONADO CON RESOLUSI�N,10400,31/12/2014,8001,0,31/12/2014
,FONDO 432,2014-2,2014,,,,,,8,ATLANTICO,8001,BARRANQUILLA,3,M,TECNICO INFORMAL,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,Software Ingeneering on time S.A.S. (SEONTI),900432652-0,SCRUM MASTER CERTIFIED (ESMC),TI,1566000,S_I,PRESENCIAL,ACTIVO,CONDONADO CON RESOLUSI�N,10400,31/12/2014,8001,0,31/12/2014
,FONDO 432,2015-1,2015,,,,,,8,ATLANTICO,8758,SOLEDAD,3,M,TECNICO INFORMAL,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,Intelligent Training Colombia S.A,830511609-9,PROJECT MANAGEMENT PROFESSIONAL (PMP) - ENFASIS: LEADERSHIP AND MANAGEMENT SKILLS (LMS),TI,4331275,S_I,PRESENCIAL,ACTIVO,EN PROCESO DE FORMACION Y/O CERTIFICACION,10400,31/12/2015,8758,0,31/12/2015
,FONDO 432,2014-2,2014,,,,,,8,ATLANTICO,8001,BARRANQUILLA,6,F,TECNICO INFORMAL,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,Intelligent Training Colombia S.A,830511609-9,"PROJECT MANAGEMENT PROFESSIONAL (PMP) - ENFASIS: PROJECT MANAGEMENT, LEADERSHIP AND COMMUNICATION (PMLC)",TI,2620000,S_I,PRESENCIAL,ACTIVO,CONDONADO CON RESOLUSI�N,10400,31/12/2014,8001,0,31/12/2014
,CONTRATO 666 DE 2015,2016-1,2016,,,,,,8,ATLANTICO,8638,SABANALARGA,3,F,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,I.E. TECNICA AGROPECUARIA SAN CAYETANO DE GALLEGO,10400,31/12/2016,8638,11001,31/12/2016
,FONDO 534,2013-1,2013,,,,,,8,ATLANTICO,8001,BARRANQUILLA,2,M,TECNOLOGIA,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,UNIVERSIDAD AUTONOMA DEL CARIBE,1804,TECNOLOGIA EN ANALISIS Y DISE�O DE SISTEMAS Y COMPUTACION,TI,"9156358,86",S_I,PRESENCIAL,ACTIVO,SIN ACTUALIZAR DATOS ESTUDIANTE,10400,31/12/2013,8001,0,31/12/2013
,CONTRATO 666 DE 2015,2016-2,2016,,,,,,8,ATLANTICO,8001,BARRANQUILLA,2,M,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,NUEVO COLEGIO DEL BARRIO MONTES,10400,31/12/2016,8001,11001,31/12/2016
,CONTRATO 666 DE 2015,2016-2,2016,,,,,,8,ATLANTICO,8001,BARRANQUILLA,2,M,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,INST. EDUC. DIST. LA LUZ (ANT. C.E.B. # 008),10400,31/12/2016,8001,11001,31/12/2016
,CONTRATO 666 DE 2015,2017-2,2017,,,,,,8,ATLANTICO,8573,PUERTO COLOMBIA,1,M,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,INSTITUCION EDUCATIVA EUSTORGIO SALGAR,7500,31/12/2017,8573,11001,31/12/2017
,CONTRATO 666 DE 2015,2017-2,2017,,,,,,8,ATLANTICO,8001,BARRANQUILLA,1,F,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,INST. EDUC. DIST. CONCENTRACION CEVILLAR (ANT. C.E.B. # 099),7500,31/12/2017,8001,11001,31/12/2017
,FONDO 930,2018-1,2017,,,,,,8,ATLANTICO,8573,PUERTO COLOMBIA,1,M,TECNOLOGIA,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,UNIVERSIDAD AUTONOMA DEL CARIBE,1804,TECNOLOGIA EN ANALISIS Y DISENO DE SISTEMAS Y COMPUTACION,TI,"17055687,48",S_I,PRESENCIAL,ACTIVO,,7500,31/12/2017,8573,0,31/12/2017
,FONDO 577,2018-1,2018,,,,,,8,ATLANTICO,8001,BARRANQUILLA,3,M,TECNICO INFORMAL,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,COLEGIO DE ESTUDIOS SUPERIORES DE ADMINISTRACION-CESA-,2704,DIPLOMADO EN ALTA DIRECCION DE EMPRESAS,TI,3440000,S_I,PRESENCIAL,ACTIVO,En proceso de estudio,,12/07/2018,8001,0,31/12/2018
,CONTRATO 560 DE 2014,2014-2,2014,,,,,,8,ATLANTICO,8758,SOLEDAD,2,F,VOCACIONAL,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,FUNDACION ALBERTO MERANI,800.055.691-8,HACIATI,OTROS,"155641,82",S_I,VIRTUAL,ACTIVO,Escuela Normal Superior del Distrito de Barranquilla,10400,31/12/2014,8758,0,31/12/2014
,CONTRATO 666 DE 2015,2017-2,2017,,,,,,8,ATLANTICO,8001,BARRANQUILLA,1,M,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,ATENEO TECNICO COMERCIAL,7500,31/12/2017,8001,11001,31/12/2017
,CONTRATO 666 DE 2015,2017-2,2017,,,,,,8,ATLANTICO,8001,BARRANQUILLA,1,M,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,ATENEO TECNICO COMERCIAL,7500,31/12/2017,8001,11001,31/12/2017
,ALIANZA 665,2016-1,2016,,,,,,8,ATLANTICO,8001,BARRANQUILLA,1,M,UNIVERSITARIO,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,UNIVERSIDAD LIBRE,1806,INGENIERIA DE SISTEMAS,TI,"16335023,64",S_I,PRESENCIAL,ACTIVO,En proceso de estudio,10400,31/12/2016,8001,0,31/12/2016
,CONTRATO 666 DE 2015,2016-2,2016,,,,,,8,ATLANTICO,8573,PUERTO COLOMBIA,2,F,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,I.E. SAN NICOLAS DE TOLENTINO,10400,31/12/2016,8573,11001,31/12/2016
,CONTRATO 666 DE 2015,2016-2,2016,,,,,,8,ATLANTICO,8001,BARRANQUILLA,2,M,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,INST. DIST. COM. LOS LAURELES,10400,31/12/2016,8001,11001,31/12/2016
,FONDO 1047,2013-1,2013,,,,,,8,ATLANTICO,8758,SOLEDAD,4,M,TECNICO INFORMAL,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,Software Ingeneering on time S.A.S. (SEONTI),900432652-0,PSP FUNDAMENTALS TRAINING Y PSP ADVANCED TRAINING MAS EXAMEN,TI,"8647268,89",S_I,PRESENCIAL,ACTIVO,,10400,31/12/2013,8758,0,31/12/2013
,FONDO 534,2014-2,2014,,,,,,8,ATLANTICO,8001,BARRANQUILLA,1,M,UNIVERSITARIO,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,FUNDACION UNIVERSIDAD DEL NORTE,1713,INGENIERIA DE SISTEMAS Y COMPUTACION,TI,"49891880,38",S_I,PRESENCIAL,ACTIVO,RENOVACION IES,10400,31/12/2014,8001,0,31/12/2014
,CONTRATO 666 DE 2015,2016-1,2016,,,,,,8,ATLANTICO,8634,SABANAGRANDE,1,F,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR NUESTRA SE�ORA DE FATIMA,10400,31/12/2016,8634,11001,31/12/2016
,CONTRATO 666 DE 2015,2017-2,2017,,,,,,8,ATLANTICO,8001,BARRANQUILLA,1,F,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,INSTITUCION EDUCATIVA DISTRITAL FUNDACION PIES DESCALZOS,7500,31/12/2017,8001,11001,31/12/2017
,CONTRATO 666 DE 2015,2017-2,2017,,,,,,8,ATLANTICO,8001,BARRANQUILLA,1,F,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,INSTITUCION EDUCATIVA DISTRITAL FUNDACION PIES DESCALZOS,7500,31/12/2017,8001,11001,31/12/2017
,CONTRATO 666 DE 2015,2017-2,2017,,,,,,8,ATLANTICO,8001,BARRANQUILLA,1,F,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,INSTITUCION EDUCATIVA DISTRITAL FUNDACION PIES DESCALZOS,7500,31/12/2017,8001,11001,31/12/2017
,CONTRATO 666 DE 2015,2017-2,2017,,,,,,8,ATLANTICO,8001,BARRANQUILLA,2,M,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,ESCUELA NORMAL SUPERIOR PRIVADA DE LA COSTA NORTE,7500,31/12/2017,8001,11001,31/12/2017
,FONDO 1047,2013-1,2013,,,,,,8,ATLANTICO,8001,BARRANQUILLA,3,M,TECNICO INFORMAL,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,Software Ingeneering on time S.A.S. (SEONTI),900432652-0,PSP FUNDAMENTALS TRAINING Y PSP ADVANCED TRAINING MAS EXAMEN,TI,"8655607,8",S_I,PRESENCIAL,ACTIVO,,10400,31/12/2013,8001,0,31/12/2013
